
FUNDAÇÃO GETULIO VARGAS
IBRE
Consulta Ins.Inf x Sugestão
Data :   01/06/2022

Data;Job Ins.Inf (atual);Item Ins.inf (atual);Cod.Ins.Inf (atual);Desc. Ins.Inf (atual);Unid.Medida Ins.Inf (atual);Cod.Ins.Inf (gerado);Dsc.Insumo (sugerido);Unid.Med.Insumo (sugerido);Classificação Ins.Inf (atual);Status MT Ins.Inf (atual);Observação;Justificativa Livre
03/05/2022;IPC;;1551296;MOUSE PRETO SEM FIO BLUETOOTH MODELO K230  LOGITECH;UNID;;;;MT sem sugestão;;PROD.INDISP.;PROD.INDISP.
03/05/2022;IPC;120301101;1546968;DOCE DE MOUSSE DE CHOCOLATE;UNID;1557446;DOCE DE MOUSSE DE CHOCOLATE   POTE;UNID;NC com sugestão;;;
03/05/2022;IPC;120301080;1546967;DOCE PUDIM DE LEITE PRONTO;UNID;1557447;DOCE PUDIM DE LEITE PRONTO   POTE;UNID;NC com sugestão;;;
03/05/2022;IPC;;1246653;CERVEJA LONG NECK  STELARTOIS GFA 275;ML;;;;NC sem sugestão;;;
03/05/2022;IPC;113511031;446490;ACHOCOLATADO EM PO   TODDY PTE 400;G;1557448;ACHOCOLATADO EM PO  TODDY PTE 370;G;NC com sugestão;;;
03/05/2022;IPC;;1323168;BISCOITO SALGADO AGUA   TOSTINES PCT 200;G;;;;NC sem sugestão;;;
03/05/2022;IPC;270137458;1292629;SABÃO EM PO   TIXAN CX 1;KG;1557449;SABÃO EM PO TIXAN YPE CX 800;G;NC com sugestão;;;
03/05/2022;IPC;;1531440;SERVIÇO DE DESPACHANTE - RECURSO DE MULTA;SERVIC;;;;NC sem sugestão;;;
03/05/2022;CADTERCSEM;282337;1460635;SACO DE PLASTICO BOMBINA PICOTADA PARA ALIMENTO, MEDINDO 30 X 38 CM  EXTRUSA ROLO 500;UNID;1557454;SACO DE PLASTICO BOMBINA PICOTADA PARA ALIMENTO, MEDINDO 30 X 38 CM EXTRUSA ROLO 100;UNID;NC com sugestão;;;
03/05/2022;;;1460634;XAROPE DE GROSELHA   G'NUTRE GFA 900;ML;;;;MT sem sugestão;;;
03/05/2022;SICRORJ;;1551615;GRAMPO TIPO C SARGENTO EM FERRO FUNDIDO  MODULAR  MODELO N 4" E COM ABERTURA ÚTIL DE 101MM  EDA UNID  EDA;UNID;;;;NC sem sugestão;;;
03/05/2022;CADTERCVIG;299094;1513648;MÁSCARA DE PROTEÇÃO EM TECIDO NEOPRENE LAVÁVEL - COR PRETA - ADULTO - KIT COM 6 MÁSCARAS SCÁPOLE   5 EMB 6;UNID;1557464;MÁSCARA DE PROTEÇÃO EM TECIDO 98% DE POLIAMIDA E 2% DE ELASTANO, LAVÁVEL - COR PRETA LUPO 5 KITS 6;UNID;NC com sugestão;;;
04/05/2022;SICROAL;267188;1533574;MANTA ASFALTICA NÃO-TECIDO EM POLIÉSTER COM ESPESSURA DE 3 MM X 10M²  VIAPOL ROLO 10;M;1557466;MANTA ASFALTICA  NÃO-TECIDO EM POLIÉSTER COM ESPESSURA DE 3 MM X 10M²  DRYCO ROLO 10 M DRYCO ROLO 10;M;MT com sugestão;Alteração de marca;;
04/05/2022;SICROPA;266991;1381093;PARAFUSO CABEÇA CHATA Nº8, FENDA SIMPLES E BUCHA PLÁSTICA S8 - (8X40)MM - PARA PAREDE;UNID;1557467;PARAFUSO CABEÇA CHATA Nº8 , FENDA SIMPLES PARA PAREDE  UNID;UNID;MT com sugestão;Alteração de Característica / Especificação;;
04/05/2022;SICFERPA;259846;1381093;PARAFUSO CABEÇA CHATA Nº8, FENDA SIMPLES E BUCHA PLÁSTICA S8 - (8X40)MM - PARA PAREDE;UNID;1557467;PARAFUSO CABEÇA CHATA Nº8 , FENDA SIMPLES PARA PAREDE  UNID;UNID;MT com sugestão;Alteração de Característica / Especificação;;
04/05/2022;CADTERCSEM;279204;1338754;ACHOCOLATADO EM PO   TODDY PCT 2;KG;1557468;ACHOCOLATADO EM PO TODDY PCT 1.800 KG TODDY PCT 1.8;KG;MT com sugestão;Alteração de unidade de medida;;Não comercializa com embalagem de 2 kgs
04/05/2022;INFRAES_BR;298993;1338754;ACHOCOLATADO EM PO   TODDY PCT 2;KG;1557468;ACHOCOLATADO EM PO TODDY PCT 1.800 KG TODDY PCT 1.8;KG;MT com sugestão;Alteração de unidade de medida;;Não comercializa com embalagem de 2 kgs
04/05/2022;INFRAES_SP;298993;1338754;ACHOCOLATADO EM PO   TODDY PCT 2;KG;1557468;ACHOCOLATADO EM PO TODDY PCT 1.800 KG TODDY PCT 1.8;KG;MT com sugestão;Alteração de unidade de medida;;Não comercializa com embalagem de 2 kgs
04/05/2022;SICFERRJ;260159;1462397;CABO DE FIBRA OPTICA SM-AS80-G 36FO NR PKP  PRYSMIAN;M;1557469;CABO DE FIBRA  OPTICA SM-AS80-G 48FO NR PKP  PRYSMIAN M PRYSMIAN;M;MT com sugestão;Alteração de Característica / Especificação;;
04/05/2022;SCOPRECO;10638;1495548;PNEU PARA AUTOMÓVEL RADIAL SEM CÂMARA 175/70 R13 SL 82T DIRECTION TOURING  GOODYEAR;UNID;1557470;PNEU PARA AUTOMÓVEL  RADIAL SEM CÂMARA 175/70 R13 82T KELLY EDJE TOURING  GOODYEAR UNID GOODYEAR;UNID;MT com sugestão;Alteração de Característica / Especificação;;Posto em MT devido à 2ª falta do produto com as características anteriores. Contato com Djalma por ligação.
04/05/2022;IPC;250317118;1530390;TELEVISOR A CORES 50" TELA LED - SMART TV 4K  - 4 ENTRADAS HDMI E 2 USB - WI FI - MOD.: 50UN8000PSD  LG;UNID;1557472;TELEVISOR A CORES 50" TELA DE LED 4K HDR - SMART TV - ENTRADAS HDMI E USB - WIFI INTEGRADO - MOD:.50P715 TCL;UNID;NC com sugestão;;;
04/05/2022;IPC;250101006;1424206;APARELHO DE AR CONDICIONADO SPLIT 12.000 BTUS HW INVERTER - FRIO - 220V  SPRINGER M;UNID;1557473;APARELHO DE AR-CONDICIONADO SPLIT 12.000 BTUS MOD.: S4NW12JA31A - FRIO - 220V LG;UNID;NC com sugestão;;;
04/05/2022;IPC;;1546520;SALSICHA TIPO HOT DOG EMBALADA A VACUO  EXCELSIOR PCT 500;G;;;;NC sem sugestão;;;
04/05/2022;IPC;;1459853;FARINHA DE TRIGO TRADICIONAL.  CARREFOUR PCT 1;KG;;;;NC sem sugestão;;;
04/05/2022;IPC;;254879;AGUA SANITARIA   QBOA FCO 2;L;;;;NC sem sugestão;;;
04/05/2022;IPC;810109002;1511451;SERVIÇO DE ACESSO A INTERNET BANDA LARGA PÓS - CLARO NET VIRTUA - 50MB;MENSAL;1557474;SERVIÇO DE ACESSO A INTERNET BANDA LARGA PÓS - CLARO NET VIRTUA - 500MB;MENSAL;MT com sugestão;Alteração de Característica / Especificação;;
04/05/2022;IPC;;46633;DESINFETANTE   PINHO BRIL FCO 500;ML;;;;MT sem sugestão;;GRAMAS;GRAMAS
04/05/2022;IPC;520105123;1506964;REVISTA EPOCA   GLOBO ED;UNID;1557475;REVISTA GLOBO RURAL  GLOBO ED;UNID;NC com sugestão;;;
04/05/2022;IPC;;1437137;QUEIJO MINAS FRESCAL SEM LACTOSE  V CAMPO;KG;;;;NC sem sugestão;;;
04/05/2022;IPC;111515010;1426599;QUEIJO MINAS FRESCAL   DA VACA;KG;1557476;QUEIJO MINAS FRESCAL FACO;KG;NC com sugestão;;;
04/05/2022;IPC;111527001;236059;SORVETE   KIBON PTE 2;L;1557477;SORVETE  ZECA'S PTE 1.5;L;NC com sugestão;;;
04/05/2022;IPC;110901842;1433318;BISCOITO DOCE MAIZENA   MARILAN PCT 400;G;1557478;BISCOITO DOCE MAIZENA  MARILAN PCT 350;G;NC com sugestão;;;
04/05/2022;IPC;510503006;765563;CADERNO PAUTADO ESPIRAL COM 200 FOLHAS UNIVERSITÁRIO - C/10 MATÉRIAS  TILIBRA;UNID;1557479;CADERNO PAUTADO ESPIRAL COM 200 FOLHAS UNIVERSITÁRIO - C/10 MATÉRIAS JANDAIA;UNID;NC com sugestão;;;
04/05/2022;IPC;510503006;687565;CADERNO PAUTADO ESPIRAL COM 200 FOLHAS UNIVERSITÁRIO - C/10 MATÉRIAS  TILIBRA;UNID;1557480;CADERNO PAUTADO ESPIRAL COM 200 FOLHAS UNIVERSITÁRIO - C/10 MATÉRIAS JANDAIA;UNID;NC com sugestão;;;
04/05/2022;IPC;111515003;1425930;QUEIJO MINAS FRESCAL   QUATA;KG;1557481;QUEIJO MINAS FRESCAL CARREFOUR;KG;FT com sugestão;;;
04/05/2022;IPC;112733007;1446150;SALSICHA TIPO HOT DOG EMBALADA A VACUO  SEARA BANDEJA 500;G;1557482;SALSICHA TIPO HOT DOG EMBALADA A VACUO AURORA PCT 500;G;FT com sugestão;;;
04/05/2022;ECON_DNIT;;1548863;CILINDRO  PARA OXIGÊNIO MEDICINAL  7M3 (40 LITROS)  NACIONAL CILINDRO 40 L  NACIONAL CILINDRO 40;L;;;;NC sem sugestão;;;
04/05/2022;IPC;430125044;1456184;PAPEL HIGIENICO FOLHA DUPLA - BRANCO - MACIO SUPREME  NEVE PCT C/24RO 60;M;1557483;PAPEL HIGIENICO FOLHA TRIPLA - BRANCO PICOTADO - SUPREME NEVE PCT C/18RO 20;M;NC com sugestão;;;
04/05/2022;IPC;111517027;1446162;QUEIJO MUSSARELA FATIADO  SADIA BANDEJA 200;G;1557484;QUEIJO MUSSARELA FATIADO CARREFOUR EMB 150;G;FT com sugestão;;;
04/05/2022;IPC;250317102;1483070;TELEVISOR A CORES 43" TELA LED - SMART AI TV COM IOT - VIRTUAL SURROUND SOUND, WESBOS 4.5- FULL HD - HDMI, QUAD CORE E BLUETOOTH - MOD.:43LM6300PSB  SAMSUNG;UNID;1557485;TELEVISOR A CORES 43" TELA DE LED 4K - SMART TV CRYSTAL UHD - C/3 ENTRADAS HDMI E 1 USB - MOD.: 43AU7700 SAMSUNG;UNID;NC com sugestão;;;
04/05/2022;IPC;620505053;1496818;OLEO LUBRIFICANTE AUTOMOTIVO PARA MOTOR GASOLINA/ETANOL/GNV SEMISSINTÉTICO API SN 5W40 - ELAION F30  YPF FCO 1;L;1557486;OLEO LUBRIFICANTE AUTOMOTIVO PARA MOTOR GASOLINA/ETANOL/GNV SEMISSINTÉTICO API SN 5W40 - ELAION F50 YPF FCO 1;L;FT com sugestão;;;
04/05/2022;IPC;320303803;1534093;SANDÁLIA FEMININA DE COURO ESPORTE;PAR;1557487;SAPATO FEMININO DE COURO ESPORTE;PAR;FT com sugestão;;;
04/05/2022;IPC;111703004;1513331;FRANGO INTEIRO CONGELADO   SADIA;KG;1557488;FRANGO INTEIRO CONGELADO  CARREFOUR;KG;FT com sugestão;;;
04/05/2022;IPC;112903004;1522899;AZEITE DE OLIVA EXTRA VIRGEM  ANDORINHA GFA 250;ML;1557489;AZEITE DE OLIVA REFINADO EXTRA VIRGEM BORGES VIDRO 250;ML;MT com sugestão;;FAVOR CONSIDERAR MARCA;FAVOR CONSIDERAR MARCA
04/05/2022;SICROPR;;1547059;LANTERNA DE SINALIZAÇÃO NÁUTICA. COM ACESSÓRIOS DE FIXAÇÃO, ALCANCE 8MN MODELO LN800  BLEST;UNID;;;;NC sem sugestão;;;
04/05/2022;CADTERCSEM;;1496217;LUVA TÉRMICA PARA BAIXAS TEMPERATURAS EM LÁTEX NATURAL - ANTIDERRAPANTE - COR: AZUL/AMARELA - REF: POWER FLEX T 80-400 - CA 16083  ANSELL  2;PARES;;;;NC sem sugestão;;;
04/05/2022;CADTERCSEM;279147;1417259;GOIABADA CASCÃO  PREDILECTA POTE 1.01;KG;1557492;GOIABADA CASCÃO PREDILECTA PCT;KG;NC com sugestão;Alteração de unidade de medida;;A UNIDADE FOI CADASTRADA ERRADA 1,01 KG SENDO O CORRETO 1,10 KG
04/05/2022;;;1536100;BATATA CONGELADA PALITO  BEM BRASIL PCT 1.5;KG;;;;MT sem sugestão;Alteração de unidade de medida;;Não está comercializando embalagem de 1,5KG.
04/05/2022;CADTERCSEM;279147;1417417;GOIABADA   PREDILECTA PCT 1.01;KG;1557493;GOIABADA  PREDILECTA PCT 1.1;KG;NC com sugestão;Alteração de unidade de medida;;A UNIDADE FOI CADASTRADA ERRADA 1,01 KG, SENDO O CORRETO 1,10 KG
04/05/2022;SICROPR;;1547057;LANTERNA DE SINALIZAÇÃO NÁUTICA. COM ACESSÓRIOS DE FIXAÇÃO, ALCANCE 8MN MODELO LN800  BLEST;UNID;;;;NC sem sugestão;;;
04/05/2022;IPC;430125018;1535977;PAPEL HIGIENICO FOLHA DUPLA  MIMMO PCT C/16RO 30;M;1557502;PAPEL HIGIENICO FOLHA DUPLA PICOTADO MIMMO PCT C/12RL 30;M;MT com sugestão;;INSUMO EM FALTA;INSUMO EM FALTA
04/05/2022;O-GRUPOS;;1493396;MINI RACK MOD.: B 19 - EM AÇO - ALTURA: 10U - LARGURA: 560 - PROFUNDIDADE: 500 C/ VISOR EM POLICARBONATO  ELLAN;UNID;;;;NC sem sugestão;;;
04/05/2022;SICFERRJ;;1402886;CABO TELEFÔNICO BLINDADO INTERNO TIPO CI 50X10 PARES  COOPESALTO  20;M;;;;NC sem sugestão;;;
04/05/2022;SICFERSP;;1402893;CABO TELEFÔNICO BLINDADO INTERNO TIPO CI 50X10 PARES  COOPESALTO  20;M;;;;NC sem sugestão;;;
04/05/2022;CADTERC-TR;281481;1448518;SERVIÇO DE MONITORAMENTO VIA SATÉLITE COM RASTREAMENTO E COMUNICAÇÃO VIA DIGITAL GSAM/GPS/GPRS INTEGRADO COM RELATÓRIOS DE QUILOMETRAGEM RODADA POR DIA, ROTAS PERCORRIDAS, EXCESSO DE VELOCIDADE, CONTROLE DE ROTAS, PARADAS E DESLOCAMENTOS, DESVIO DE REGULARIDADE, PARADAS E DESLOCAMENTOS;MENSAL;1557504;SERVIÇO DE MONITORAMENTO VIA SATÉLITE COM RASTREAMENTO E COMUNICAÇÃO VIA DIGITAL GSAM/GPS/GPRS INTEGRADO COM RELATÓRIOS DE QUILOMETRAGEM RODADA POR DIA, ROTAS PERCORRIDAS, EXCESSO DE VELOCIDADE, CONTROLE DE ROTAS, PARADAS E DESLOCAMENTOS, DESVIO DE REGULARIDADE, PARADAS E DESLOCAMENTOS, PARA VEÍCULO PESADO;MENSAL;MT com sugestão;Alteração de Característica / Especificação;;
04/05/2022;SICROTO;;1497780;TINTA À BASE DE RESINA EPÓXI BICOMPONENTE LINHA: FLEET COLOR, COR: BRANCO  SHERWIN WI LT 18;L;;;;NC sem sugestão;;;
04/05/2022;DNITTOIE;;1036149;CAMINHÃO LEVE CARGO C-816 POT:162CV ENTRE EIXOS:3900MM CARGA+CARROC.:5080KG  FORD;UNID;;;;NC sem sugestão;;;
04/05/2022;;;1540396;SALSICHA TIPO HOT DOG  SADIA;KG;1557506;SALSICHA TIPO HOT DOG NATTO;KG;MT com sugestão;;FAVOR CONSIDERAR A CARACTERISTICA;FAVOR CONSIDERAR A CARACTERISTICA
04/05/2022;;;1540375;COPO DE VIDRO MOD.: SM MARROCOS  SM CONJ 6;UNID;1557507;COPO DE VIDRO MOD.: SM NATURE SM CONJ 6;UNID;MT com sugestão;;FAVOR CONSIDERAR A CARSCTERISTICA;FAVOR CONSIDERAR A CARSCTERISTICA
04/05/2022;;;1540655;SORVETE SONHO DE VALSA COM CALDA DE AMENDOIM  LACTA PTE 1.5;L;1557508;SORVETE SONHO DE VALSA COM CALDA DE AMENDOIM LACTA PTE 1;L;MT com sugestão;;FAVOR CONSIDERAR A CARACTERISTICA;FAVOR CONSIDERAR A CARACTERISTICA
04/05/2022;O-GRUPOS;;1500207;ADESIVO Á BASE DE EPOXI LINHA: RESIPÓXI 2, COM BI-COMPONENTE (A+B)  RESIMAT LT 1;KG;;;;NC sem sugestão;;;
04/05/2022;CADTERC-IC;;1349798;IMPRESSORA MULTIFUNCIONAL LASER M2020W  SAMSUNG;UNID;;;;NC sem sugestão;;;
04/05/2022;CADTERC-IC;;1349799;IMPRESSORA M4025DN  SAMSUNG;UNID;;;;NC sem sugestão;;;
04/05/2022;CADTERC-IC;282114;1356691; IMPRESSORA LASER MONO HLL2320D  BROTHER;UNID;1557509; IMPRESSORA LASER HL-1212W BROTHER;UNID;MT com sugestão;Alteração de Característica / Especificação;;
04/05/2022;CADTERC-IC;;1357093;MULTIFUNCIONAL LASERJET HP PRO M132FW  HP;UNID;;;;NC sem sugestão;;;
04/05/2022;CADTERC-IC;;1357094;MULTIFUNCIONAL LASERJET HP PRO M132NW  HP;UNID;;;;NC sem sugestão;;;
04/05/2022;CADTERC-IC;;1358236;TONER PARA IMPRESSORA 60FBH00 MX511/611 PRETO  LEXMARK;UNID;;;;NC sem sugestão;;;
04/05/2022;IPC;;974504;MEDICAMENTO PEROXIDO DE BENZOILA - SOLUGEL 4%  STIEFEL TUBO 45;G;;;;NC sem sugestão;;;
04/05/2022;IPC;;610550;CERVEJA   BRAHMA LT 350;ML;;;;NC sem sugestão;;;
04/05/2022;IPC;420125110;974505;MEDICAMENTO ACICLOVIR 50MG/G - ZOVIRAX 50MG CREME  GLAXO SMIT BISNAGA 10;G;1557510;MEDICAMENTO GENERICO ACICLOVIR 50MG/G CREME MEDLEY BISNAGA 10;G;NC com sugestão;;;
04/05/2022;IPC;420126118;974494;MEDICAMENTO COLECALCIFEROL+ACETATO DE RETINOL - ADEROGIL D3 GOTAS  AVENTIS FCO 10;ML;1557511;MEDICAMENTO COLECALCIFEROL+ACETATO DE RETINOL AD-TIL GOTAS NYCOMED FCO 20;ML;NC com sugestão;;;
04/05/2022;IPC;;1459241;NÉCTAR DE FRUTAS DIVERSOS SABORES, PRONTO PARA BEBER  MARATA CX 1;L;;;;NC sem sugestão;;;
04/05/2022;IPC;;1446252;TARIFA DE ÔNIBUS INTERESTADUAL CAMA PORTO ALEGRE(RS) - FLORIANÓPOLIS(SC) -476KM;UNID;;;;NC sem sugestão;;;
04/05/2022;IPC;113111008;1514951;LEITE DE COCO   DUCOCO CX 200;ML;1557518;LEITE DE COCO  MAIS COCO CX 200;ML;MT com sugestão;;FAVOR CONSIDERA CARACTERISTICA;FAVOR CONSIDERA CARACTERISTICA
04/05/2022;IPC;112559004;1517978;FILE DE MERLUZA CONGELADO   CONFIARE PCT 500;G;1557519;FILE DE MERLUZA CONGELADO  NEW FISH PCT 500;G;MT com sugestão;;FAVOR CONSIDERA CARACTERISTICA;FAVOR CONSIDERA CARACTERISTICA
04/05/2022;IPC;430125014;1514965;PAPEL HIGIENICO FOLHA SIMPLES BRANCO PICOTADO  EKOBOM PCT C/4ROL 30;M;1557520;PAPEL HIGIENICO FOLHA SIMPLES ROSE PCT C/4ROL 30;M;MT com sugestão;;FAVOR CONSIDERA CARACTERISTICA;FAVOR CONSIDERA CARACTERISTICA
04/05/2022;IPC;250317077;1489013;TELEVISOR A CORES 50" TELA LED - FHD HDR SMART - MOD.: KDL-50W665F  SONY;UNID;1557521;TELEVISOR A CORES 50" TELA DE LED 4K - SMART TV CRYSTAL UHD - C/2 ENTRADAS HDMI E 1 USB - MOD.: 50AU7700 SAMSUNG;UNID;MT com sugestão;;FAVOR CONSIDERA CARACTERISTICA;FAVOR CONSIDERA CARACTERISTICA
04/05/2022;IPC;110901814;394781;BISCOITO DOCE MAIZENA   MARILAN PCT 200;G;1557522;BISCOITO DOCE MAIZENA  MARILAN PCT 170;G;MT com sugestão;;MUDANCA DE GRAMATURA;MUDANCA DE GRAMATURA
04/05/2022;IPC;430125047;1458792;PAPEL HIGIENICO FOLHA DUPLA  CARREFOUR PCT C/8ROL 60;M;1557523;PAPEL HIGIENICO FOLHA DUPLA CARREFOUR PCT C/16RO 30;M;MT com sugestão;;INSUMO EM FALTA;INSUMO EM FALTA
04/05/2022;IPC;112515004;1533200;CORVINA CONGELADA EVISCERADA SEM CABEÇA  QUATRO MAR PCT 800;G;1557524;CORVINA EM POSTA CONGELADA  COSTA SUL PCT 800;G;NC com sugestão;;;
04/05/2022;IPC;430105007;1530520;PALETA DE SOMBRA PARA MAQUILAGEM SOBRETUDO COM 6 CORES  TRACTA;UNID;1557525;PALETA DE SOMBRA PARA MAQUILAGEM  VIZZELA;UNID;MT com sugestão;;;
04/05/2022;IPC;;1547757;PAPEL HIGIENICO FOLHA TRIPLA - PREMIUM - DUALETTE  ELITE PCT C/4ROL 20;M;;;;MT sem sugestão;;INSUMO EM FALTA;INSUMO EM FALTA
04/05/2022;IPA;202230901;1387627;MOTOCICLETA NOVA MODELO XTZ 150 CROSSER S - C/PARALAMA BAIXO E FREIOS ABS - ANO MODELO: 2020  YAMAHA;UNID;1557526;MOTOCICLETA NOVA MODELO XTZ 150 CROSSER S - C/PARALAMA BAIXO E FREIOS ABS - ANO MODELO: 2022 YAMAHA;UNID;MT com sugestão;Alteração de Característica / Especificação;;Atualizado apenas Ano Modelo 2022, demais caracterísitcas permanecem as mesmas.
04/05/2022;IPA;202229101;1508592;AUTOMOVEL NOVO GLB 200 ADVANCE 1.3 TURBO GASOLINA - 4 PORTAS - 16V - C/AR CONDICIONADO - C/DIREÇÃO HIDRÁULICA - PINTURA METÁLICA  MERCEDES B;UNID;1557535;AUTOMOVEL NOVO GLB 200 ADVANCE 1.3 TURBO GASOLINA - 4 PORTAS - 16V - C/AR CONDICIONADO - C/DIREÇÃO HIDRÁULICA - PINTURA METÁLICA - ANO MODELO 21/22 MERCEDES B;UNID;MT com sugestão;Alteração de Característica / Especificação;;Ano Modelo anterior 21/21 passou a ser 21/22 e devido ao problema de semicondutores o valor foi reduzido de 286.900 para 283.900.
04/05/2022;SIA2;2050;1508592;AUTOMOVEL NOVO GLB 200 ADVANCE 1.3 TURBO GASOLINA - 4 PORTAS - 16V - C/AR CONDICIONADO - C/DIREÇÃO HIDRÁULICA - PINTURA METÁLICA  MERCEDES B;UNID;1557535;AUTOMOVEL NOVO GLB 200 ADVANCE 1.3 TURBO GASOLINA - 4 PORTAS - 16V - C/AR CONDICIONADO - C/DIREÇÃO HIDRÁULICA - PINTURA METÁLICA - ANO MODELO 21/22 MERCEDES B;UNID;MT com sugestão;Alteração de Característica / Especificação;;Ano Modelo anterior 21/21 passou a ser 21/22 e devido ao problema de semicondutores o valor foi reduzido de 286.900 para 283.900.
04/05/2022;IPC;113511025;1150262;ACHOCOLATADO EM PO 2  NESCAU LT 400;G;1557538;ACHOCOLATADO EM PO ACTIV-GO NESCAU LT 370;G;FT com sugestão;;;
04/05/2022;IPA;202220206;740578;DIISOCIANATOS DE TOLUENO   DOW QUIMIC;KG;1557537;DIISOCIANATO DE DIFENILMETANO  MDI.  DOW QUIMIC;KG;MT com sugestão;Justificativa livre;;O item não é  comercializado mais por todo o material ser importado e não existir produtor local
04/05/2022;IPA;;876552;GRADE ARADORA REBOCÁVEL 24" LARGURA DE CORTE:2,65M MANCAIS DE ROLAMENTOS A ÓLEO MOD:CRI-R  TATU;UNID;;;;NC sem sugestão;;;
04/05/2022;PORTOBRAS;;876552;GRADE ARADORA REBOCÁVEL 24" LARGURA DE CORTE:2,65M MANCAIS DE ROLAMENTOS A ÓLEO MOD:CRI-R  TATU;UNID;;;;NC sem sugestão;;;
04/05/2022;REDEFERR;;876552;GRADE ARADORA REBOCÁVEL 24" LARGURA DE CORTE:2,65M MANCAIS DE ROLAMENTOS A ÓLEO MOD:CRI-R  TATU;UNID;;;;NC sem sugestão;;;
04/05/2022;IPA;;1323844;CABO DE COBRE ISOLADO RIGIDO PARA CONDUÇÃO ELETRICA CLASSE 2 NU - SEÇÃO: 185MM2 - PRETO BWF  CONDUSPAR;M;;;;NC sem sugestão;;;
05/05/2022;IPC;510304002;1547976;CURSO PREPARATÓRIO PARA CONCURSO - CARREIRAS POLICIAIS - TURMA DE ELITE - PF, PRF, PCDF - CARGA: 450 HORAS;CURSO;1557572;CURSO PREPARATÓRIO PARA CONCURSO - CARREIRAS POLICIAIS - TURMA DE ELITE - PF, PRF, PCDF - CARGA: 520 HORAS;CURSO;MT com sugestão;;;
05/05/2022;;;1530741;AUTOMOVEL NOVO VOLKSWAGEN POLO 1.0 4 PORTAS - CÂMBIO MANUAL - COM AR CONDICIONADO, DIREÇÃO ELÉTRICA, VIDROS E TRAVAS ELÉTRICOS  VOLKSWAGEN;UNID;;;;MT sem sugestão;Alteração de Característica / Especificação;;Segundo o vendedor Rafael, esse é o modelo de entrada do atual POLO 1.0
05/05/2022;ALIATA;32284;1478604;MASSA NÃO COZIDA DE PARAFUSO COM OVOS  ADRIA PCT 500;G;1557742;MASSA PARAFUSO COM OVOS TODESCHINI PCT 500;G;NC com sugestão;Alteração de Característica / Especificação;;
05/05/2022;TCERJ_GA;285166;1478604;MASSA NÃO COZIDA DE PARAFUSO COM OVOS  ADRIA PCT 500;G;1557742;MASSA PARAFUSO COM OVOS TODESCHINI PCT 500;G;NC com sugestão;Alteração de Característica / Especificação;;
05/05/2022;ALIVAR;10009;1421758;PÃO DE FORMA COMUM  PLUS VITA PCT 500;G;1557743;PÃO DE FORMA COMUM PLUS VITA PCT 480;G;NC com sugestão;;MUDOU GRAMATURA;MUDOU GRAMATURA
05/05/2022;IPC;110913126;1421758;PÃO DE FORMA COMUM  PLUS VITA PCT 500;G;1557743;PÃO DE FORMA COMUM PLUS VITA PCT 480;G;NC com sugestão;;MUDOU GRAMATURA;MUDOU GRAMATURA
05/05/2022;ALIVAR;;1521719;ADOÇANTE LÍQUIDO SUCRALOSE  ADOCYL FCO 160;ML;;;;NC sem sugestão;;;
05/05/2022;CADTERCSEM;279085;1510945;PÃO DE FORMA COMUM  PULLMAN PCT 450;G;1557744;PÃO DE FORMA COMUM PULLMAN PCT 480;G;NC com sugestão;;;
06/05/2022;IPC;110545008;1532333;MELÃO REI FRESCO OU REFRIGERADO;KG;1557786;MELÃO REDINHA FRESCO OU REFRIGERADO    1;KG;FT com sugestão;;;
06/05/2022;IPC;112509011;1534545;FILÉ DE TILÁPIA CONGELADO   FRESCATTO EMB 500;G;1557787;FILE DE TILAPIA CONGELADO  TILLY EMB 800;G;FT com sugestão;;;
06/05/2022;IPC;113901805;1532512;ALIMENTO SEMI-PRONTO CONGELADO KIBE   SADIA CX 500;G;1557788;ALIMENTO SEMI-PRONTO CONGELADO KIBE  SEARA CX 500;G;FT com sugestão;;;
06/05/2022;IPC;410103002;1531198;EXAME DE FEZES PARASITOLOGICO COMUM;SERVIC;1557789;EXAME DE FEZES PARASITOLOGICO COMUM - 3 AMOSTRAS;SERVIC;NC com sugestão;;;
06/05/2022;IPC;410307028;1547487;CONSULTA COM PSICOLOGO MODO ONLINE - 50 MINUTOS - CÁSSIO DA ROSA ESTIVALET - CRP: 07/18086;CONSUL;1557790;CONSULTA COM PSICOLOGO MODO ONLINE - 50 MINUTOS - THAINA SOUZA DA ROSA CRP: 07/34407;CONSUL;NC com sugestão;;;OD - TROCARAM OS PROFISSIONAIS, OS ANTERIORES NÃO ESTÃO CADASTRADOS
06/05/2022;IPC;;1168338;EXCURSÃO TURISTICA LOCAL RS - PORTO ALEGRE CITY TOUR (LINHA TURISMO - DE 3ª A 6ª FEIRA);PESSOA;;;;NC sem sugestão;;;
06/05/2022;IPC;410307012;1523064;CONSULTA COM PSICOLOGO MODO ON LINE - 50 MIN - GIZELE OLIVEIRA DELANEZ - CRP: 07/26969;CONSUL;1557791;CONSULTA COM PSICOLOGO MODO ONLINE - 50 MINUTOS - JULIANA OLIVEIRA CRP: 07/32073;CONSUL;NC com sugestão;;;OD - TROCARAM OS PROFISSIONAIS, OS ANTERIORES NÃO ESTÃO CADASTRADOS
